"SAMPLE"	"GENE"	"SEQ_COUNT"	"SEQ_FREQ"
"Biotech_105"	"V2-5_J5*02"	33	0.00200815432361711
"Biotech_105"	"V3-7_J3*02"	33	0.00200815432361711
"Biotech_105"	"V4-30-2_J4*02"	33	0.00200815432361711
"Biotech_105"	"V4-30-4_J5*02"	33	0.00200815432361711
"Biotech_105"	"V5-10-1_J4*02"	33	0.00200815432361711
"Biotech_106"	"V3-15_J6*02"	33	0.00329209896249002
"Biotech_107"	"V3-30_J1*01"	33	0.000805526399296995
"Biotech_107"	"V3-73_J3*02"	33	0.000805526399296995
"Biotech_108"	"V1-18_J4*02,J5*02"	33	0.00077388490220909
"Biotech_108"	"V1-3_J3*02"	33	0.00077388490220909
"Biotech_108"	"V6-1_J6*02"	33	0.00077388490220909
"Biotech_110"	"V3-49_J6*02"	33	0.00130807039797051
"Biotech_110"	"V4-30-2_J6*02"	33	0.00130807039797051
"Biotech_110"	"V4-39_J4*02,J5*02"	33	0.00130807039797051
"Biotech_111"	"V1-69_J4*02,J5*02"	33	0.00096893534558694
"Biotech_115"	"V1-69_J1*01"	33	0.0022703818369453
"Biotech_115"	"V3-9_J5*02"	33	0.0022703818369453
"Biotech_120"	"V4-38-2_J3*02"	33	0.0043731778425656
"Biotech_120"	"V4-4_J6*02"	33	0.0043731778425656
"Biotech_121"	"V1-24_J3*02"	33	0.00160310905999514
"Biotech_121"	"V3-9_J2*01"	33	0.00160310905999514
"Biotech_127"	"V3-21_J3*02"	33	0.00856253243383498
"Biotech_129"	"V3-49_J3*02"	33	0.00106424148606811
"Biotech_129"	"V3-49_J5*02"	33	0.00106424148606811
"Biotech_129"	"V4-61_J5*02"	33	0.00106424148606811
"Biotech_131"	"V1-18_J3*02"	33	0.0023696682464455
"Biotech_131"	"V3-9_J2*01"	33	0.0023696682464455
"Biotech_131"	"V4-31_J5*02"	33	0.0023696682464455
"Biotech_132"	"V3-30-3_J3*02"	33	0.00441235459286001
"CD0497"	"V1-58_J4*02"	33	0.000791480788602677
"CD0497"	"V3-72_J4*02"	33	0.000791480788602677
"CD0844"	"V3-49_J3*02"	33	0.000635568737721968
"CD0844"	"V4-31_J4*02,J5*02"	33	0.000635568737721968
"CD0844"	"V5-51_J2*01"	33	0.000635568737721968
"CD1071"	"V1-58_J3*02"	33	0.000795621669841117
"CD1076"	"V3-15_J2*01"	33	0.000858346772095927
"CD1081"	"V3-7_J5*02"	33	0.00108310358408822
"CD1086"	"V1-2_J2*01"	33	0.00078115753343591
"CD1086"	"V2-5_J6*02"	33	0.00078115753343591
"CD1086"	"V3-74_J5*02"	33	0.00078115753343591
"CD1086"	"V3-9_J2*01"	33	0.00078115753343591
"CD1086"	"V4-61_J3*02"	33	0.00078115753343591
"CD1110"	"V3-13_J2*01"	33	0.000594583881371507
"CD1110"	"V3-21_J1*01"	33	0.000594583881371507
"CD1110"	"V3-43_J6*02"	33	0.000594583881371507
"CD1110"	"V3-53_J4*02,J5*02"	33	0.000594583881371507
"CD1110"	"V3-64_J6*02"	33	0.000594583881371507
"CD1113"	"V1-24_J4*02,J5*02"	33	0.000542673902318698
"CD1113"	"V5-51_J4*02,J5*02"	33	0.000542673902318698
"CD1115"	"V1-24_J5*02"	33	0.00096950467124978
"CD1120"	"V3-30_J4*02,J5*02"	33	0.0010016998542982
"CD1120"	"V3-64_J6*02"	33	0.0010016998542982
"CD1127"	"V1-69-2_J4*02"	33	0.000850011591067151
"CD1127"	"V1-69_J1*01"	33	0.000850011591067151
"CD1127"	"V3-30_J4*02,J5*02"	33	0.000850011591067151
"CD1127"	"V3-74_J5*02"	33	0.000850011591067151
"CD1129"	"V3-48_J2*01"	33	0.000822327435833541
"CD1129"	"V3-9_J2*01"	33	0.000822327435833541
"CD1149"	"V2-70_J4*02"	33	0.00199963642974005
"CD1149"	"V4-30-2_J5*02"	33	0.00199963642974005
"CD1169"	"V1-2_J2*01"	33	0.000539400774775658
"CD1187"	"V1-18_J6*04"	33	0.0037237643872715
"CD1187"	"V3-33_J6*03"	33	0.0037237643872715
"CD1187"	"V3-43_J4*02"	33	0.0037237643872715
"CD1202"	"V3-48_J2*01"	33	0.000692302851029014
"CD1202"	"V3-9_J2*01"	33	0.000692302851029014
"CD1202"	"V4-30-4_J4*02,J5*02"	33	0.000692302851029014
"CD1205"	"V3-73_J4*02,J5*02"	33	0.000542781012533307
"CD1205"	"V4-31_J4*02,J5*02"	33	0.000542781012533307
"CD1205"	"V4-61_J3*02"	33	0.000542781012533307
"CD1208"	"V4-30-2_J5*02"	33	0.000702127659574468
"CD1208"	"V6-1_J5*02"	33	0.000702127659574468
"CD1211"	"V3-15_J1*01"	33	0.000832723510560448
"CD1211"	"V3-66_J5*02"	33	0.000832723510560448
"CD1212"	"V1-69-2_J4*02"	33	0.000851393188854489
"CD1212"	"V3-30_J2*01"	33	0.000851393188854489
"CD1212"	"V3-30_J4*02,J5*02"	33	0.000851393188854489
"CD1212"	"V3-43_J6*02"	33	0.000851393188854489
"CD1212"	"V4-34_J1*01"	33	0.000851393188854489
"CD1268"	"V3-15_J4*02,J5*02"	33	0.00151029748283753
"CD1268"	"V4-34_J4*02,J5*02"	33	0.00151029748283753
"CD1362_HC"	"V3-13_J6*02"	33	0.000747265686918322
"CD1362_HC"	"V5-10-1_J2*01"	33	0.000747265686918322
"CD1363_HC"	"V1-3_J3*02"	33	0.00117404297708837
"CD1368"	"V1-3_J2*01"	33	0.000776105362182502
"CD1368"	"V2-26_J3*02"	33	0.000776105362182502
"CD1368"	"V3-21_J4*02,J5*02"	33	0.000776105362182502
"CD1368"	"V3-72_J4*02"	33	0.000776105362182502
"HC_09_BB"	"V2-26_J5*02"	33	0.00122023369324064
"HC_09_BB"	"V3-33_J5*02"	33	0.00122023369324064
"HC_09_BB"	"V4-38-2_J2*01"	33	0.00122023369324064
"HC_10_BB"	"V3-33_J4*02,J5*02"	33	0.000605504587155963
"HC_11_BB"	"V3-11_J2*01"	33	0.00081366965012205
"HC_11_BB"	"V3-15_J4*02,J5*02"	33	0.00081366965012205
"HC_11_BB"	"V6-1_J3*02"	33	0.00081366965012205
"HC_12_BB"	"V3-74_J3*02"	33	0.00162513542795233
"HC_13_BB"	"V1-8_J5*02"	33	0.00163503938958529
"HC_13_BB"	"V4-34_J4*02,J5*02"	33	0.00163503938958529
"HC_13_BB"	"V4-38-2_J6*02"	33	0.00163503938958529
"HC_14_BB"	"V2-5_J6*02"	33	0.000882258581969843
"HC_14_BB"	"V3-49_J5*02"	33	0.000882258581969843
"HC_15_BB"	"V3-9_J2*01"	33	0.0013454011741683
"HC_15_BB"	"V4-30-4_J5*02"	33	0.0013454011741683
"HC_21_BB"	"V4-4_J2*01"	33	0.000549990833486109
"HC_22_BB"	"V4-39_J1*01"	33	0.000997461008342401
"HC_23_BB"	"V3-49_J6*02"	33	0.000626780626780627
"HC_23_BB"	"V3-66_J5*02"	33	0.000626780626780627
"HC_23_BB"	"V3-74_J6*03"	33	0.000626780626780627
"HC_24_BB"	"V2-70_J3*02"	33	0.000752359673521499
"HC_30_BB"	"V3-11_J6*02"	33	0.00278669143725722
"HC_30_BB"	"V3-11_J6*03"	33	0.00278669143725722
"HC_30_BB"	"V3-30_J5*02"	33	0.00278669143725722
"HC_30_BB"	"V3-48_J6*03"	33	0.00278669143725722
"HC_30_BB"	"V3-66_J6*02"	33	0.00278669143725722
"HC_30_BB"	"V3-9_J6*03"	33	0.00278669143725722
"HC_31_BB"	"V3-33_J4*02,J5*02"	33	0.0010507546328727
"HC_31_BB"	"V3-64_J6*02"	33	0.0010507546328727
"HC_32_BB"	"V3-53_J6*02"	33	0.0021475985942991
"HC_33_BB"	"V1-18_J3*02"	33	0.0021181001283697
"HC_34_BB"	"V3-23_J6*02"	33	0.0202082057562768
"HC_35_BB"	"V1-24_J3*02"	33	0.000835527648369455
"HC_35_BB"	"V3-11_J2*01"	33	0.000835527648369455
"HC_35_BB"	"V3-15_J4*02,J5*02"	33	0.000835527648369455
"HC_36_BB"	"V2-26_J5*02"	33	0.00127329552031485
"HC_37_BB"	"V3-7_J6*02"	33	0.01284046692607
"HC_38_BB"	"V3-11_J3*02"	33	0.00250645602308978
"HC_38_BB"	"V3-11_J5*02"	33	0.00250645602308978
"BC_10"	"V4-30-4_J3*02"	32	0.000815702268671935
"BC_11"	"V3-7_J2*01"	32	0.000616059911826425
"BC_11"	"V3-9_J2*01"	32	0.000616059911826425
"BC_11"	"V4-31_J4*02,J5*02"	32	0.000616059911826425
"BC_12"	"V4-61_J2*01"	32	0.000795564726648932
"BC_13"	"V3-30_J1*01"	32	0.000465292116206706
"BC_14"	"V3-73_J5*02"	32	0.000569121596386078
"BC_18"	"V1-18_J2*01"	32	0.00062992125984252
"BC_18"	"V3-53_J4*02,J5*02"	32	0.00062992125984252
"Biotech_045"	"V3-48_J2*01"	32	0.0009428403064231
"Biotech_050"	"V3-53_J3*02"	32	0.000820744312498397
"Biotech_050"	"V3-73_J3*02"	32	0.000820744312498397
"Biotech_050"	"V5-10-1_J3*02"	32	0.000820744312498397
"Biotech_064"	"V5-10-1_J5*02"	32	0.000932563968059684
"Biotech_065"	"V1-18_J2*01"	32	0.000711696283610969
"Biotech_065"	"V1-69_J1*01"	32	0.000711696283610969
"Biotech_065"	"V1-8_J4*02,J5*02"	32	0.000711696283610969
"Biotech_065"	"V3-20_J5*02"	32	0.000711696283610969
"Biotech_065"	"V3-48_J4*02,J5*02"	32	0.000711696283610969
"Biotech_065"	"V6-1_J6*03"	32	0.000711696283610969
"Biotech_067"	"V5-51_J2*01"	32	0.000883416613753692
"Biotech_072"	"V3-23_J4*02,J5*02"	32	0.00449059781083357
"Biotech_072"	"V3-7_J6*02"	32	0.00449059781083357
"Biotech_075"	"V1-18_J3*02"	32	0.00428552296772466
"Biotech_075"	"V1-69_J6*02"	32	0.00428552296772466
"Biotech_075"	"V3-15_J3*02"	32	0.00428552296772466
"Biotech_075"	"V4-31_J3*02"	32	0.00428552296772466
"Biotech_078"	"V3-43_J4*02"	32	0.00177619893428064
"Biotech_078"	"V4-34_J4*02,J5*02"	32	0.00177619893428064
"Biotech_079"	"V3-30-3_J3*02"	32	0.00479041916167665
"Biotech_079"	"V3-7_J3*02"	32	0.00479041916167665
"Biotech_080"	"V3-43_J6*02"	32	0.00252127324298771
"Biotech_080"	"V3-64_J4*02"	32	0.00252127324298771
"Biotech_086"	"V1-58_J6*02"	32	0.000747698490583672
"Biotech_086"	"V2-26_J6*02"	32	0.000747698490583672
"Biotech_087"	"V3-9_J1*01"	32	0.000909814625270101
"Biotech_087"	"V4-59_J2*01"	32	0.000909814625270101
"Biotech_089"	"V2-26_J6*02"	32	0.000994530084535057
"Biotech_089"	"V3-7_J5*02"	32	0.000994530084535057
"Biotech_090"	"V2-26_J5*02"	32	0.000929341039119449
"Biotech_090"	"V2-5_J6*02"	32	0.000929341039119449
"Biotech_090"	"V3-30-3_J1*01"	32	0.000929341039119449
"Biotech_091"	"V3-15_J6*02"	32	0.00237054596636788
"Biotech_091"	"V4-34_J2*01"	32	0.00237054596636788
"Biotech_091"	"V4-59_J2*01"	32	0.00237054596636788
"Biotech_092"	"V3-53_J6*03"	32	0.000697791055190911
"Biotech_092"	"V3-66_J5*02"	32	0.000697791055190911
"Biotech_093"	"V3-21_J3*02"	32	0.00689358035329599
"Biotech_093"	"V3-7_J6*02"	32	0.00689358035329599
"Biotech_093"	"V4-59_J3*02"	32	0.00689358035329599
"Biotech_094"	"V1-24_J5*02"	32	0.00103529716263871
"Biotech_094"	"V2-26_J6*03"	32	0.00103529716263871
"Biotech_094"	"V3-72_J4*02"	32	0.00103529716263871
"Biotech_096"	"V1-8_J3*02"	32	0.00108133680262224
"Biotech_096"	"V3-23_J2*01"	32	0.00108133680262224
"Biotech_096"	"V6-1_J5*02"	32	0.00108133680262224
"Biotech_096"	"V7-4-1_J3*02"	32	0.00108133680262224
"Biotech_097"	"V4-31_J4*02,J5*02"	32	0.000767146932610937
"Biotech_099"	"V3-21_J4*02"	32	0.0139190952588082
"Biotech_100"	"V3-15_J4*02,J5*02"	32	0.00107213455288639
"Biotech_101"	"V5-10-1_J4*02"	32	0.00472813238770686
"Biotech_105"	"V1-46_J3*02"	32	0.00194730116229538
"Biotech_105"	"V3-13_J4*02"	32	0.00194730116229538
"Biotech_105"	"V3-15_J3*02"	32	0.00194730116229538
"Biotech_106"	"V3-30-3_J3*02"	32	0.00319233838786911
"Biotech_106"	"V3-30_J5*02"	32	0.00319233838786911
"Biotech_106"	"V3-48_J3*02"	32	0.00319233838786911
"Biotech_106"	"V3-7_J3*02"	32	0.00319233838786911
"Biotech_108"	"V2-26_J3*02"	32	0.00075043384456639
"Biotech_108"	"V4-39_J1*01"	32	0.00075043384456639
"Biotech_108"	"V4-61_J5*02"	32	0.00075043384456639
"Biotech_110"	"V6-1_J5*02"	32	0.00126843190106231
"Biotech_110"	"V6-1_J6*02"	32	0.00126843190106231
"Biotech_111"	"V3-21_J2*01"	32	0.000939573668447942
"Biotech_120"	"V3-73_J4*02"	32	0.00424065730188179
"Biotech_121"	"V2-26_J3*02"	32	0.00155452999757105
"Biotech_121"	"V3-21_J2*01"	32	0.00155452999757105
"Biotech_127"	"V1-69_J6*03"	32	0.0083030617540218
"Biotech_127"	"V3-21_J6*02"	32	0.0083030617540218
"Biotech_127"	"V3-49_J4*02"	32	0.0083030617540218
"Biotech_127"	"V4-34_J6*02"	32	0.0083030617540218
"Biotech_129"	"V2-26_J6*02"	32	0.00103199174406605
"Biotech_129"	"V3-9_J1*01"	32	0.00103199174406605
"Biotech_129"	"V3-9_J4*02,J5*02"	32	0.00103199174406605
"Biotech_131"	"V3-30_J2*01"	32	0.00229786011776533
"Biotech_131"	"V3-48_J6*02"	32	0.00229786011776533
"Biotech_131"	"V5-51_J5*02"	32	0.00229786011776533
"Biotech_132"	"V3-23_J4*02,J5*02"	32	0.00427864687792486
"Biotech_132"	"V3-53_J6*02"	32	0.00427864687792486
"CD0838"	"V1-2_J6*02"	32	0.00272247745448358
"CD0838"	"V3-33_J5*02"	32	0.00272247745448358
"CD1081"	"V1-58_J4*02"	32	0.00105028226335828
"CD1081"	"V3-30-3_J4*02,J5*02"	32	0.00105028226335828
"CD1081"	"V3-64_J6*03"	32	0.00105028226335828
"CD1081"	"V4-31_J2*01"	32	0.00105028226335828
"CD1081"	"V6-1_J5*02"	32	0.00105028226335828
"CD1081"	"V6-1_J6*02"	32	0.00105028226335828
"CD1096"	"V1-2_J6*02"	32	0.00358222321728423
"CD1110"	"V4-31_J2*01"	32	0.000576566187996613
"CD1113"	"V3-11_J4*02,J5*02"	32	0.00052622923861207
"CD1113"	"V3-33_J1*01"	32	0.00052622923861207
"CD1113"	"V4-31_J4*02,J5*02"	32	0.00052622923861207
"CD1113"	"V4-59_J4*02,J5*02"	32	0.00052622923861207
"CD1120"	"V5-10-1_J5*02"	32	0.000971345313258863
"CD1120"	"V6-1_J5*02"	32	0.000971345313258863
"CD1125"	"V1-46_J2*01"	32	0.00081100945332894
"CD1125"	"V3-9_J6*02"	32	0.00081100945332894
"CD1127"	"V3-53_J5*02"	32	0.000824253664065116
"CD1127"	"V4-59_J2*01"	32	0.000824253664065116
"CD1149"	"V1-46_J6*03"	32	0.00193904138641459
"CD1169"	"V1-58_J3*02"	32	0.000523055296752153
"CD1169"	"V3-33_J4*02,J5*02"	32	0.000523055296752153
"CD1187"	"V3-23_J1*01"	32	0.00361092304220266
"CD1202"	"V3-43_J3*02"	32	0.000671323976755407
"CD1202"	"V3-64_J5*02"	32	0.000671323976755407
"CD1202"	"V3-74_J5*02"	32	0.000671323976755407
"CD1205"	"V2-26_J2*01"	32	0.000526333103062601
"CD1205"	"V3-20_J6*02"	32	0.000526333103062601
"CD1208"	"V3-73_J3*02"	32	0.000680851063829787
"CD1211"	"V3-30_J1*01"	32	0.000807489464785889
"CD1211"	"V3-53_J6*03"	32	0.000807489464785889
"CD1211"	"V4-4_J2*01"	32	0.000807489464785889
"CD1211"	"V4-59_J4*02,J5*02"	32	0.000807489464785889
"CD1211"	"V5-10-1_J4*02,J5*02"	32	0.000807489464785889
"CD1212"	"V4-59_J1*01"	32	0.000825593395252838
"CD1212"	"V4-61_J3*02"	32	0.000825593395252838
"CD1268"	"V1-69_J2*01"	32	0.00146453089244851
"CD1268"	"V3-13_J4*02"	32	0.00146453089244851
"CD1268"	"V3-48_J4*02,J5*02"	32	0.00146453089244851
"CD1363_HC"	"V1-69-2_J6*02"	32	0.0011384659171766
"CD1363_HC"	"V3-49_J5*02"	32	0.0011384659171766
"CD1363_HC"	"V3-53_J3*02"	32	0.0011384659171766
"CD1368"	"V2-5_J2*01"	32	0.000752587017873942
"HC_09_BB"	"V3-48_J2*01"	32	0.0011832569146576
"HC_09_BB"	"V3-64_J3*02"	32	0.0011832569146576
"HC_10_BB"	"V4-4_J4*02,J5*02"	32	0.000587155963302752
"HC_10_BB"	"V5-10-1_J2*01"	32	0.000587155963302752
"HC_11_BB"	"V3-73_J3*02"	32	0.000789012994057746
"HC_11_BB"	"V3-73_J4*02,J5*02"	32	0.000789012994057746
"HC_11_BB"	"V4-30-2_J2*01"	32	0.000789012994057746
"HC_11_BB"	"V4-61_J5*02"	32	0.000789012994057746
"HC_12_BB"	"V4-39_J4*02,J5*02"	32	0.00157588889983256
"HC_13_BB"	"V3-11_J3*02"	32	0.00158549274141604
"HC_13_BB"	"V3-11_J5*02"	32	0.00158549274141604
"HC_13_BB"	"V3-13_J6*02"	32	0.00158549274141604
"HC_13_BB"	"V3-15_J4*02,J5*02"	32	0.00158549274141604
"HC_13_BB"	"V3-15_J5*02"	32	0.00158549274141604
"HC_13_BB"	"V3-33_J5*02"	32	0.00158549274141604
"HC_13_BB"	"V4-38-2_J3*02"	32	0.00158549274141604
"HC_13_BB"	"V4-39_J2*01"	32	0.00158549274141604
"HC_13_BB"	"V4-39_J4*02,J5*02"	32	0.00158549274141604
"HC_14_BB"	"V2-70_J3*02"	32	0.000855523473425302
"HC_14_BB"	"V6-1_J3*02"	32	0.000855523473425302
"HC_15_BB"	"V5-51_J2*01"	32	0.00130463144161774
"HC_16_BB"	"V3-53_J3*02"	32	0.000871910847115882
"HC_20_BB"	"V3-73_J3*02"	32	0.000679347826086957
"HC_20_BB"	"V6-1_J3*02"	32	0.000679347826086957
"HC_21_BB"	"V3-74_J6*03"	32	0.00053332444459259
"HC_21_BB"	"V4-4_J4*02,J5*02"	32	0.00053332444459259
"HC_21_BB"	"V4-61_J5*02"	32	0.00053332444459259
"HC_21_BB"	"V6-1_J6*02"	32	0.00053332444459259
"HC_22_BB"	"V1-69_J4*02,J5*02"	32	0.00096723491718051
"HC_22_BB"	"V3-9_J1*01"	32	0.00096723491718051
"HC_22_BB"	"V6-1_J3*02"	32	0.00096723491718051
"HC_23_BB"	"V2-26_J6*02"	32	0.000607787274453941
"HC_24_BB"	"V3-13_J3*02"	32	0.000729560895535999
"HC_24_BB"	"V3-49_J3*02"	32	0.000729560895535999
"HC_30_BB"	"V1-3_J5*02"	32	0.00270224624218882
"HC_30_BB"	"V1-46_J6*03"	32	0.00270224624218882
"HC_30_BB"	"V3-23_J1*01"	32	0.00270224624218882
"HC_31_BB"	"V3-20_J6*03"	32	0.00101891358339171
"HC_31_BB"	"V3-43_J6*02"	32	0.00101891358339171
"HC_32_BB"	"V3-20_J4*02"	32	0.00208251984901731
"HC_32_BB"	"V4-30-2_J4*02"	32	0.00208251984901731
"HC_33_BB"	"V3-49_J6*02"	32	0.00205391527599487
"HC_33_BB"	"V3-64_J3*02"	32	0.00205391527599487
"HC_33_BB"	"V4-30-2_J4*02"	32	0.00205391527599487
"HC_33_BB"	"V4-4_J5*02"	32	0.00205391527599487
"HC_35_BB"	"V1-18_J2*01"	32	0.000810208628721896
"HC_35_BB"	"V3-20_J3*02"	32	0.000810208628721896
"HC_36_BB"	"V1-3_J6*03"	32	0.00123471080757804
"HC_36_BB"	"V1-69_J1*01"	32	0.00123471080757804
"HC_36_BB"	"V3-20_J6*03"	32	0.00123471080757804
"HC_38_BB"	"V1-69_J3*02"	32	0.00243050281026887
"HC_38_BB"	"V3-30-3_J5*02"	32	0.00243050281026887
"HC_38_BB"	"V3-66_J6*03"	32	0.00243050281026887
"HC_38_BB"	"V3-74_J4*02"	32	0.00243050281026887
"HC_38_BB"	"V4-4_J5*02"	32	0.00243050281026887
"HC_38_BB"	"V5-51_J5*02"	32	0.00243050281026887
"BC_11"	"V1-8_J4*02,J5*02"	31	0.000596808039581849
"BC_11"	"V3-64_J3*02"	31	0.000596808039581849
"BC_12"	"V3-64_J4*02"	31	0.000770703328941153
"BC_13"	"V3-53_J2*01"	31	0.000450751737575246
"BC_13"	"V3-7_J2*01"	31	0.000450751737575246
"BC_16"	"V3-11_J4*02,J5*02"	31	0.000600298212660483
"BC_16"	"V3-33_J1*01"	31	0.000600298212660483
"BC_16"	"V4-61_J1*01"	31	0.000600298212660483
"BC_17"	"V3-20_J4*02"	31	0.000736516987407935
"BC_17"	"V3-48_J4*02,J5*02"	31	0.000736516987407935
"BC_18"	"V3-20_J5*02"	31	0.000610236220472441
"BC_18"	"V3-33_J2*01"	31	0.000610236220472441
"Biotech_045"	"V1-24_J3*02"	31	0.000913376546847378
"Biotech_045"	"V3-48_J4*02,J5*02"	31	0.000913376546847378
"Biotech_045"	"V3-49_J5*02"	31	0.000913376546847378
"Biotech_050"	"V1-24_J3*02"	31	0.000795096052732822
"Biotech_050"	"V4-34_J1*01"	31	0.000795096052732822
"Biotech_064"	"V3-15_J5*02"	31	0.000903421344057819
"Biotech_065"	"V3-64_J6*03"	31	0.000689455774748126
"Biotech_072"	"V1-8_J6*02"	31	0.00435026662924502
"Biotech_072"	"V3-30_J3*02"	31	0.00435026662924502
"Biotech_072"	"V4-31_J5*02"	31	0.00435026662924502
"Biotech_075"	"V1-46_J6*02"	31	0.00415160037498326
"Biotech_075"	"V3-30_J6*02"	31	0.00415160037498326
"Biotech_075"	"V5-51_J3*02"	31	0.00415160037498326
"Biotech_078"	"V3-13_J4*02"	31	0.00172069271758437
"Biotech_079"	"V1-18_J6*03"	31	0.00464071856287425
"Biotech_079"	"V5-51_J3*02"	31	0.00464071856287425
"Biotech_080"	"V3-9_J2*01"	31	0.00244248345414434
"Biotech_080"	"V4-30-2_J5*02"	31	0.00244248345414434
"Biotech_081"	"V3-48_J2*01"	31	0.000984158227245309
"Biotech_081"	"V3-49_J5*02"	31	0.000984158227245309
"Biotech_083"	"V3-43_J6*02"	31	0.00145951035781544
"Biotech_083"	"V4-4_J3*02"	31	0.00145951035781544
"Biotech_085"	"V3-15_J4*02"	31	0.0106382978723404
"Biotech_085"	"V3-30-3_J6*02"	31	0.0106382978723404
"Biotech_086"	"V1-69_J1*01"	31	0.000724332912752932
"Biotech_086"	"V4-38-2_J2*01"	31	0.000724332912752932
"Biotech_087"	"V2-26_J6*03"	31	0.000881382918230411
"Biotech_087"	"V3-74_J6*02"	31	0.000881382918230411
"Biotech_089"	"V3-11_J2*01"	31	0.000963451019393337
"Biotech_090"	"V1-69_J2*01"	31	0.000900299131646967
"Biotech_090"	"V3-21_J2*01"	31	0.000900299131646967
"Biotech_090"	"V3-30_J1*01"	31	0.000900299131646967
"Biotech_090"	"V3-7_J2*01"	31	0.000900299131646967
"Biotech_091"	"V4-31_J6*02"	31	0.00229646640491888
"Biotech_092"	"V1-24_J6*03"	31	0.000675985084716195
"Biotech_092"	"V3-49_J5*02"	31	0.000675985084716195
"Biotech_092"	"V5-10-1_J4*02,J5*02"	31	0.000675985084716195
"Biotech_092"	"V5-51_J2*01"	31	0.000675985084716195
"Biotech_093"	"V3-15_J6*02"	31	0.00667815596725549
"Biotech_094"	"V3-64_J6*03"	31	0.00100294412630625
"Biotech_096"	"V3-48_J2*01"	31	0.0010475450275403
"Biotech_096"	"V4-31_J3*02"	31	0.0010475450275403
"Biotech_097"	"V1-58_J3*02"	31	0.000743173590966845
"Biotech_097"	"V3-48_J4*02,J5*02"	31	0.000743173590966845
"Biotech_097"	"V4-61_J3*02"	31	0.000743173590966845
"Biotech_100"	"V2-26_J5*02"	31	0.00103863034810869
"Biotech_101"	"V3-21_J5*02"	31	0.00458037825059102
"Biotech_103"	"V1-24_J4*02"	31	0.00345134713872189
"Biotech_103"	"V3-30_J5*02"	31	0.00345134713872189
"Biotech_103"	"V4-31_J6*02"	31	0.00345134713872189
"Biotech_105"	"V3-49_J6*02"	31	0.00188644800097365
"Biotech_107"	"V3-13_J2*01"	31	0.00075670661752142
"Biotech_107"	"V4-39_J4*02,J5*02"	31	0.00075670661752142
"Biotech_107"	"V4-61_J6*02"	31	0.00075670661752142
"Biotech_108"	"V1-2_J4*02,J5*02"	31	0.00072698278692369
"Biotech_108"	"V3-48_J4*02,J5*02"	31	0.00072698278692369
"Biotech_108"	"V6-1_J5*02"	31	0.00072698278692369
"Biotech_110"	"V1-3_J5*02"	31	0.00122879340415411
"Biotech_110"	"V1-69_J4*02,J5*02"	31	0.00122879340415411
"Biotech_110"	"V3-15_J4*02,J5*02"	31	0.00122879340415411
"Biotech_111"	"V3-49_J6*02"	31	0.000910211991308944
"Biotech_111"	"V4-61_J6*02"	31	0.000910211991308944
"Biotech_111"	"V6-1_J6*02"	31	0.000910211991308944
"Biotech_115"	"V3-33_J5*02"	31	0.0021327829377365
"Biotech_120"	"V4-31_J5*02"	31	0.00410813676119799
"Biotech_121"	"V2-26_J5*02"	31	0.00150595093514695
"Biotech_121"	"V3-43_J6*02"	31	0.00150595093514695
"Biotech_121"	"V3-73_J6*02"	31	0.00150595093514695
"Biotech_121"	"V3-74_J6*03"	31	0.00150595093514695
"Biotech_127"	"V3-33_J3*02"	31	0.00804359107420861
"Biotech_129"	"V1-58_J6*02"	31	0.000999742002063983
"Biotech_129"	"V2-5_J6*02"	31	0.000999742002063983
"Biotech_129"	"V3-11_J2*01"	31	0.000999742002063983
"Biotech_129"	"V3-13_J3*02"	31	0.000999742002063983
"Biotech_129"	"V4-34_J1*01"	31	0.000999742002063983
"Biotech_129"	"V6-1_J6*02"	31	0.000999742002063983
"Biotech_131"	"V3-11_J5*02"	31	0.00222605198908516
"Biotech_131"	"V4-34_J4*02,J5*02"	31	0.00222605198908516
"Biotech_132"	"V4-4_J6*02"	31	0.0041449391629897
"CD0497"	"V3-66_J5*02"	31	0.00074351225596009
"CD0838"	"V3-23_J6*02"	31	0.00263740003403097
"CD0838"	"V3-30-3_J5*02"	31	0.00263740003403097
"CD0844"	"V1-2_J4*02,J5*02"	31	0.000597049420284273
"CD0844"	"V1-69-2_J4*02"	31	0.000597049420284273
"CD0844"	"V1-69-2_J6*02"	31	0.000597049420284273
"CD0844"	"V2-26_J2*01"	31	0.000597049420284273
"CD0844"	"V2-70_J5*02"	31	0.000597049420284273
"CD0844"	"V4-61_J4*02,J5*02"	31	0.000597049420284273
"CD1071"	"V1-2_J4*02,J5*02"	31	0.000747402174699231
"CD1071"	"V1-8_J4*02,J5*02"	31	0.000747402174699231
"CD1071"	"V3-20_J6*02"	31	0.000747402174699231
"CD1076"	"V1-46_J2*01"	31	0.000806325755605265
"CD1076"	"V6-1_J5*02"	31	0.000806325755605265
"CD1081"	"V3-11_J2*01"	31	0.00101746094262833
"CD1081"	"V3-64_J6*02"	31	0.00101746094262833
"CD1086"	"V3-20_J3*02"	31	0.000733814652621612
"CD1086"	"V3-48_J2*01"	31	0.000733814652621612
"CD1086"	"V4-34_J4*02,J5*02"	31	0.000733814652621612
"CD1096"	"V1-69_J5*02"	31	0.00347027874174409
"CD1096"	"V3-30-3_J6*03"	31	0.00347027874174409
"CD1110"	"V3-11_J4*02,J5*02"	31	0.000558548494621719
