"SUBJECTN"	"GENE"	"SEQ_COUNT"	"SEQ_FREQ"
"Biotech_108-Healthy#M"	21	1397	0.0327611275268515
"HC_24_BB-Healthy#NA"	19	1394	0.031781496511787
"Biotech_129-Celiac#FALSE"	8	1392	0.0448916408668731
"CD1362_HC-Healthy#NA"	19	1391	0.031498380924345
"CD1362_HC-Healthy#NA"	21	1391	0.031498380924345
"Biotech_081-Celiac#FALSE"	8	1389	0.0440966379885076
"HC_20_BB-Healthy#NA"	20	1389	0.029487941576087
"CD1113-Celiac#FALSE"	23	1387	0.0228087485610919
"HC_10_BB-Healthy#NA"	22	1387	0.0254495412844037
"HC_21_BB-Healthy#NA"	24	1386	0.0230996150064166
"Biotech_110-Healthy#FALSE"	14	1385	0.0548993182178532
"Biotech_092-Celiac#FALSE"	20	1384	0.0301794631370069
"Biotech_081-Celiac#FALSE"	5	1383	0.0439061557509762
"CD1071-Celiac#FALSE"	19	1383	0.0333437808906141
"BC_13-Healthy#NA"	25	1381	0.0200802628900457
"Biotech_045-Healthy#M"	17	1376	0.0405421331761933
"Biotech_089-Healthy#FALSE"	5	1375	0.0427337145698657
"HC_36_BB-Healthy#NA"	7	1374	0.053015395300382
"BC_18-Healthy#NA"	24	1370	0.0269685039370079
"HC_22_BB-Healthy#NA"	17	1370	0.0414097448917906
"CD1212-Celiac#M"	19	1369	0.0353199174406605
"Biotech_110-Healthy#FALSE"	8	1365	0.0541065482796892
"CD1113-Celiac#FALSE"	NA	1363	0.0224140766321329
"Biotech_110-Healthy#FALSE"	10	1359	0.0538687172982401
"CD1368-Celiac#NA"	21	1359	0.031961429915334
"CD0844-Celiac#FALSE"	20	1357	0.0261353568814761
"Biotech_081-Celiac#FALSE"	17	1356	0.0430489856820851
"HC_11_BB-Healthy#NA"	19	1356	0.033434425623197
"Biotech_129-Celiac#FALSE"	5	1354	0.0436661506707946
"CD1081-Celiac#FALSE"	18	1354	0.0444400682683471
"Biotech_094-Celiac#M"	7	1353	0.0437736581578181
"HC_11_BB-Healthy#NA"	21	1352	0.0333357989989398
"HC_22_BB-Healthy#NA"	18	1352	0.0408656752508766
"HC_36_BB-Healthy#NA"	16	1350	0.0520893621946985
"Biotech_097-Celiac#FALSE"	19	1346	0.0322681178529475
"Biotech_108-Healthy#M"	19	1346	0.0315651235870738
"CD1169-Celiac#FALSE"	25	1346	0.0220010134196375
"HC_10_BB-Healthy#NA"	24	1346	0.024697247706422
"HC_20_BB-Healthy#NA"	23	1346	0.0285750679347826
"CD1129-Celiac#M"	19	1345	0.0335160727635186
"Biotech_089-Healthy#FALSE"	17	1343	0.0417391844853307
"HC_21_BB-Healthy#NA"	NA	1343	0.0223829602839953
"HC_36_BB-Healthy#NA"	10	1343	0.0518192692055408
"Biotech_097-Celiac#FALSE"	21	1342	0.0321722244863712
"HC_15_BB-Healthy#NA"	15	1341	0.0546722113502935
"BC_18-Healthy#NA"	22	1340	0.0263779527559055
"Biotech_100-Celiac#FALSE"	8	1340	0.0448956344021175
"Biotech_096-Celiac#FALSE"	17	1339	0.0452471868347244
"CD1205-Celiac#FALSE"	25	1339	0.0220237507812757
"BC_18-Healthy#NA"	23	1338	0.0263385826771654
"Biotech_086-Healthy#FALSE"	21	1338	0.0312631431375298
"Biotech_090-Celiac#FALSE"	18	1336	0.038799988383237
"CD1205-Celiac#FALSE"	NA	1336	0.0219744070528636
"Biotech_083-Celiac#FALSE"	12	1335	0.0628531073446328
"Biotech_121-Healthy#FALSE"	12	1335	0.0648530483361671
"Biotech_100-Celiac#FALSE"	17	1334	0.0446946091734513
"HC_09_BB-Healthy#NA"	10	1334	0.0493270226297885
"Biotech_110-Healthy#FALSE"	5	1333	0.0528381163786269
"CD1115-Celiac#M"	17	1332	0.0391327340031729
"Biotech_110-Healthy#FALSE"	9	1330	0.0527192008879023
"Biotech_096-Celiac#FALSE"	18	1329	0.044909269083905
"HC_10_BB-Healthy#NA"	23	1329	0.0243853211009174
"CD1120-Celiac#FALSE"	17	1325	0.0402197668771248
"BC_16-Healthy#NA"	20	1324	0.0256385430181445
"Biotech_065-Celiac#M"	20	1322	0.0294019527166782
"Biotech_094-Celiac#M"	18	1322	0.0427707140315119
"CD1113-Celiac#FALSE"	24	1322	0.0217398454201612
"CD1208-Celiac#FALSE"	20	1322	0.0281276595744681
"CD1081-Celiac#FALSE"	8	1321	0.0433569646842589
"BC_11-Healthy#NA"	22	1316	0.0253354638738617
"CD1081-Celiac#FALSE"	9	1316	0.0431928580806092
"BC_17-Healthy#NA"	19	1307	0.0310525065336184
"HC_35_BB-Healthy#NA"	19	1307	0.0330919586793599
"CD1086-Celiac#M"	20	1305	0.0308912297313292
"CD1110-Celiac#FALSE"	26	1304	0.023495072160862
"CD1071-Celiac#FALSE"	21	1303	0.0314150010849386
"HC_15_BB-Healthy#NA"	7	1303	0.0531229615133725
"Biotech_089-Healthy#FALSE"	18	1302	0.0404649428145201
"HC_15_BB-Healthy#NA"	16	1302	0.0530821917808219
"Biotech_096-Celiac#FALSE"	10	1301	0.0439630993816105
"CD1125-Celiac#FALSE"	19	1299	0.0329219149960717
"Biotech_081-Celiac#FALSE"	18	1298	0.0412076573859488
"Biotech_087-Celiac#FALSE"	18	1298	0.0369043557375185
"CD0844-Celiac#FALSE"	NA	1296	0.0249605176996264
"CD1169-Celiac#FALSE"	NA	1296	0.0211837395184622
"Biotech_111-Celiac#FALSE"	17	1294	0.0379940102178636
"Biotech_092-Celiac#FALSE"	24	1293	0.0281951198238078
"CD0497-Celiac#FALSE"	21	1291	0.0309636878207896
"Biotech_083-Celiac#FALSE"	13	1289	0.0606873822975518
"CD1268-Celiac#NA"	13	1288	0.0589473684210526
"Biotech_064-Celiac#FALSE"	18	1285	0.0374482718423967
"Biotech_045-Healthy#M"	18	1284	0.0378314672952269
"Biotech_100-Celiac#FALSE"	5	1284	0.0430193989345663
"Biotech_129-Celiac#FALSE"	18	1284	0.0414086687306502
"CD1115-Celiac#M"	18	1284	0.037722545390446
"Biotech_129-Celiac#FALSE"	17	1282	0.041344169246646
"HC_16_BB-Healthy#NA"	19	1282	0.03493092831258
"CD1076-Celiac#M"	19	1280	0.0332934505540238
"HC_21_BB-Healthy#NA"	25	1280	0.0213329777837036
"CD1113-Celiac#FALSE"	25	1278	0.0210162802170696
"CD1362_HC-Healthy#NA"	20	1277	0.0289169176422635
"Biotech_050-Healthy#M"	19	1276	0.0327271794608736
"HC_20_BB-Healthy#NA"	24	1276	0.0270889945652174
"HC_09_BB-Healthy#NA"	9	1274	0.0471084159148055
"HC_20_BB-Healthy#NA"	22	1274	0.027046535326087
"CD0844-Celiac#FALSE"	22	1273	0.0245175455490929
"HC_12_BB-Healthy#NA"	7	1273	0.0626908302964641
"Biotech_092-Celiac#FALSE"	22	1272	0.0277371944438387
"Biotech_108-Healthy#M"	20	1272	0.029829745321514
"Biotech_111-Celiac#FALSE"	18	1271	0.0373186916436667
"CD1363_HC-Healthy#NA"	5	1271	0.0452184431478583
"CD1368-Celiac#NA"	20	1271	0.0298918156161806
"Biotech_096-Celiac#FALSE"	9	1270	0.0429155543540702
"HC_12_BB-Healthy#NA"	12	1270	0.0625430907121048
"HC_12_BB-Healthy#NA"	13	1264	0.0622476115433862
"CD1202-Celiac#FALSE"	22	1262	0.0264753393332914
"CD0497-Celiac#FALSE"	NA	1261	0.0302441598311508
"HC_10_BB-Healthy#NA"	NA	1260	0.0231192660550459
"HC_16_BB-Healthy#NA"	21	1260	0.0343314896051879
"Biotech_121-Healthy#FALSE"	13	1258	0.0611124605295118
"CD1127-Celiac#M"	21	1257	0.0323777142415578
"Biotech_094-Celiac#M"	17	1256	0.0406354136335695
"HC_11_BB-Healthy#NA"	20	1255	0.0309441033607022
"BC_14-Healthy#NA"	NA	1253	0.0222846675084924
"CD1268-Celiac#NA"	12	1253	0.0573455377574371
"HC_09_BB-Healthy#NA"	8	1252	0.0462949267859784
"HC_36_BB-Healthy#NA"	9	1249	0.0481923062082803
"Biotech_121-Healthy#FALSE"	6	1248	0.0606266699052708
"CD1212-Celiac#M"	21	1248	0.0321981424148607
"BC_11-Healthy#NA"	23	1247	0.024007084688986
"BC_12-Healthy#NA"	19	1247	0.0310021629416006
"CD1268-Celiac#NA"	11	1247	0.057070938215103
"CD1076-Celiac#M"	21	1245	0.0323830827654372
"CD1120-Celiac#FALSE"	18	1245	0.0377914035939777
"Biotech_110-Healthy#FALSE"	16	1244	0.0493102901537974
"CD1086-Celiac#M"	23	1244	0.0294472718664931
"CD0497-Celiac#FALSE"	20	1242	0.0297884587710462
"Biotech_083-Celiac#FALSE"	11	1238	0.058286252354049
"Biotech_107-Healthy#FALSE"	19	1234	0.0301218053555301
"HC_24_BB-Healthy#NA"	20	1234	0.028133692034107
"HC_09_BB-Healthy#NA"	5	1231	0.0455184144357344
"Biotech_083-Celiac#FALSE"	14	1229	0.0578625235404896
"CD1129-Celiac#M"	21	1229	0.0306254672314976
"Biotech_092-Celiac#FALSE"	23	1228	0.0267777317429512
"BC_11-Healthy#NA"	24	1226	0.0236027953718499
"HC_23_BB-Healthy#NA"	26	1226	0.0232858499525166
"HC_24_BB-Healthy#NA"	22	1225	0.0279285030322375
"BC_17-Healthy#NA"	21	1223	0.0290567830838679
"HC_35_BB-Healthy#NA"	21	1223	0.030965161028965
"CD1212-Celiac#M"	20	1222	0.0315273477812177
"HC_11_BB-Healthy#NA"	22	1220	0.0300811203984516
"Biotech_096-Celiac#FALSE"	8	1215	0.0410570067245632
"CD1205-Celiac#FALSE"	26	1215	0.0199842100069081
"HC_13_BB-Healthy#NA"	13	1213	0.0601000842293019
"CD0844-Celiac#FALSE"	23	1212	0.0233427063672432
"BC_18-Healthy#NA"	25	1211	0.0238385826771654
"HC_31_BB-Healthy#NA"	18	1211	0.03855951092148
"Biotech_050-Healthy#M"	21	1210	0.0310343943163456
"Biotech_067-Celiac#FALSE"	19	1209	0.0333765839383817
"CD1202-Celiac#FALSE"	23	1209	0.0253634589967902
"HC_24_BB-Healthy#NA"	24	1208	0.027540923806484
"HC_13_BB-Healthy#NA"	12	1204	0.0596541643957786
"Biotech_064-Celiac#FALSE"	19	1202	0.0350294340502419
"Biotech_121-Healthy#FALSE"	14	1202	0.0583920330337624
"CD1081-Celiac#FALSE"	7	1202	0.0394512275173953
"CD1127-Celiac#M"	19	1201	0.0309352703294439
"HC_14_BB-Healthy#NA"	21	1200	0.0320821302534488
"BC_12-Healthy#NA"	21	1196	0.0297342316585038
"CD1211-Celiac#M"	19	1195	0.030154684700598
"CD0844-Celiac#FALSE"	24	1193	0.0229767728515851
"CD1202-Celiac#FALSE"	24	1192	0.0250068181341389
"HC_31_BB-Healthy#NA"	17	1191	0.0379226899318602
"CD1268-Celiac#NA"	14	1190	0.0544622425629291
"HC_12_BB-Healthy#NA"	11	1189	0.0585541219344036
"HC_36_BB-Healthy#NA"	8	1189	0.0458772234440715
"HC_24_BB-Healthy#NA"	23	1187	0.0270621494687885
"HC_12_BB-Healthy#NA"	14	1185	0.0583571358219246
"CD1081-Celiac#FALSE"	21	1184	0.0388604437442563
"CD1169-Celiac#FALSE"	26	1184	0.0193530459798297
"HC_10_BB-Healthy#NA"	25	1183	0.0217064220183486
"CD1125-Celiac#FALSE"	21	1181	0.0299313176369212
"HC_11_BB-Healthy#NA"	24	1181	0.0291195108119437
"CD1086-Celiac#M"	24	1180	0.0279322996804356
"HC_36_BB-Healthy#NA"	5	1180	0.0455299610294401
"Biotech_100-Celiac#FALSE"	18	1179	0.0395014574329078
"CD1086-Celiac#M"	22	1179	0.0279086282400284
"CD1110-Celiac#FALSE"	NA	1179	0.0212428604890002
"HC_12_BB-Healthy#NA"	8	1177	0.0579631635969664
"Biotech_092-Celiac#FALSE"	NA	1176	0.025643821278266
"BC_18-Healthy#NA"	NA	1174	0.0231102362204724
"BC_10-Healthy#NA"	19	1173	0.0299005862860056
"CD1071-Celiac#FALSE"	20	1172	0.0282566241531451
"CD1081-Celiac#FALSE"	19	1172	0.0384665878954969
"HC_11_BB-Healthy#NA"	25	1172	0.0288976009073649
"HC_35_BB-Healthy#NA"	20	1172	0.0296738910269394
"BC_11-Healthy#NA"	NA	1170	0.0225246905261537
"HC_15_BB-Healthy#NA"	10	1168	0.0476190476190476
"BC_17-Healthy#NA"	20	1166	0.0277025421715372
"Biotech_086-Healthy#FALSE"	20	1166	0.0272442637506426
"BC_10-Healthy#NA"	21	1165	0.0296966607188376
"Biotech_045-Healthy#M"	19	1165	0.034325279905716
"HC_12_BB-Healthy#NA"	10	1165	0.0573722052595292
"CD1115-Celiac#M"	19	1164	0.0341970738586286
"Biotech_064-Celiac#FALSE"	21	1162	0.0338637290901673
"Biotech_096-Celiac#FALSE"	19	1162	0.0392660426452202
"CD1081-Celiac#FALSE"	5	1160	0.0380727320467376
"CD1363_HC-Healthy#NA"	18	1160	0.0412693894976519
"CD1208-Celiac#FALSE"	24	1159	0.0246595744680851
"CD1268-Celiac#NA"	15	1159	0.0530434782608696
"HC_15_BB-Healthy#NA"	8	1159	0.0472521200260926
"HC_13_BB-Healthy#NA"	14	1158	0.0573750185799931
"Biotech_097-Celiac#FALSE"	20	1157	0.0277371562822142
"CD1268-Celiac#NA"	7	1156	0.0529061784897025
"CD1076-Celiac#M"	20	1150	0.0299120844821308
"HC_13_BB-Healthy#NA"	11	1149	0.0569290987464698
"HC_23_BB-Healthy#NA"	NA	1149	0.0218233618233618
"BC_17-Healthy#NA"	NA	1147	0.0272511285340936
"HC_15_BB-Healthy#NA"	9	1147	0.046762883235486
"HC_15_BB-Healthy#NA"	5	1143	0.0465998043052838
"Biotech_108-Healthy#M"	NA	1137	0.0266638525397495
"CD1129-Celiac#M"	20	1137	0.0283329180164465
"HC_12_BB-Healthy#NA"	5	1137	0.0559933024721757
"Biotech_078-Healthy#FALSE"	6	1135	0.0629995559502664
"Biotech_083-Celiac#FALSE"	6	1135	0.0534369114877589
"Biotech_096-Celiac#FALSE"	7	1133	0.0382860811678437
"HC_11_BB-Healthy#NA"	23	1132	0.0279113346647928
"Biotech_078-Healthy#FALSE"	12	1131	0.0627775310834813
"Biotech_083-Celiac#FALSE"	15	1130	0.0532015065913371
"HC_13_BB-Healthy#NA"	6	1129	0.0559381657830848
"Biotech_107-Healthy#FALSE"	21	1128	0.0275343569214246
"CD1208-Celiac#FALSE"	23	1127	0.0239787234042553
"HC_09_BB-Healthy#NA"	17	1126	0.0416358526845141
"HC_13_BB-Healthy#NA"	15	1126	0.055789525838577
"CD1268-Celiac#NA"	5	1125	0.051487414187643
"Biotech_121-Healthy#FALSE"	15	1119	0.0543599708525625
"HC_22_BB-Healthy#NA"	19	1119	0.033822996010156
"Biotech_107-Healthy#FALSE"	20	1115	0.0272170283398833
"CD1125-Celiac#FALSE"	NA	1115	0.0282586106394303
"CD1363_HC-Healthy#NA"	17	1115	0.0396684218016223
"Biotech_094-Celiac#M"	19	1114	0.0360412824743602
"BC_16-Healthy#NA"	22	1113	0.0215526422803586
"Biotech_083-Celiac#FALSE"	16	1112	0.0523540489642185
"CD1120-Celiac#FALSE"	19	1111	0.0337238950947062
"CD1125-Celiac#FALSE"	20	1111	0.0281572344577641
"HC_20_BB-Healthy#NA"	NA	1111	0.0235861073369565
"HC_14_BB-Healthy#NA"	20	1110	0.0296759704844402
"CD1208-Celiac#FALSE"	22	1103	0.023468085106383
"Biotech_086-Healthy#FALSE"	24	1102	0.0257488667694752
"Biotech_092-Celiac#FALSE"	25	1100	0.0239865675221876
"CD1127-Celiac#M"	NA	1098	0.0282822038482343
"HC_09_BB-Healthy#NA"	18	1097	0.0405635261056057
"Biotech_065-Celiac#M"	NA	1095	0.0243533572048128
"BC_12-Healthy#NA"	24	1094	0.0271983690923104
"Biotech_129-Celiac#FALSE"	19	1094	0.035281217750258
"CD1115-Celiac#M"	21	1093	0.03211116986897
"CD1362_HC-Healthy#NA"	NA	1092	0.0247277009125699
"CD1362_HC-Healthy#NA"	23	1091	0.0247050564978148
"Biotech_081-Celiac#FALSE"	21	1088	0.0345407790723515
"Biotech_111-Celiac#FALSE"	21	1088	0.03194550472723
"Biotech_081-Celiac#FALSE"	19	1087	0.0345090320327629
"Biotech_094-Celiac#M"	21	1087	0.0351677504933838
"Biotech_064-Celiac#FALSE"	20	1086	0.0316488896660255
"Biotech_050-Healthy#M"	20	1085	0.0278283618456488
"HC_24_BB-Healthy#NA"	25	1084	0.024713875336282
"Biotech_111-Celiac#FALSE"	19	1082	0.031769334664396
"BC_13-Healthy#NA"	26	1079	0.0156890685433449
"CD1268-Celiac#NA"	10	1079	0.0493821510297483
"Biotech_045-Healthy#M"	21	1077	0.0317324690630524
"Biotech_065-Celiac#M"	22	1076	0.0239307875364188
"Biotech_100-Celiac#FALSE"	19	1074	0.0359835159312494
"Biotech_078-Healthy#FALSE"	13	1073	0.0595581705150977
"HC_36_BB-Healthy#NA"	18	1073	0.0414013967666011
"Biotech_121-Healthy#FALSE"	11	1072	0.0520767549186301
"CD1268-Celiac#NA"	8	1072	0.0490617848970252
"Biotech_087-Celiac#FALSE"	21	1071	0.0304503582395087
"HC_12_BB-Healthy#NA"	9	1071	0.0527430316162711
"CD1071-Celiac#FALSE"	22	1070	0.0257974299009089
"Biotech_108-Healthy#M"	23	1068	0.0250457295624033
"HC_36_BB-Healthy#NA"	17	1068	0.041208473202917
"BC_14-Healthy#NA"	26	1063	0.01890550802995
"Biotech_065-Celiac#M"	23	1063	0.0236416609212019
"Biotech_096-Celiac#FALSE"	5	1062	0.0358868651370256
"Biotech_105-Healthy#FALSE"	12	1061	0.0645652041623562
"BC_12-Healthy#NA"	20	1059	0.0263282201725381
"Biotech_087-Celiac#FALSE"	19	1059	0.0301091777550324
"HC_16_BB-Healthy#NA"	23	1059	0.0288547995967412
"Biotech_108-Healthy#M"	22	1056	0.0247643168706909
"HC_16_BB-Healthy#NA"	22	1054	0.0287185635268794
"HC_24_BB-Healthy#NA"	NA	1054	0.024029911996717
"HC_22_BB-Healthy#NA"	21	1053	0.0318280739934712
"Biotech_129-Celiac#FALSE"	21	1052	0.0339267285861713
"Biotech_065-Celiac#M"	24	1051	0.0233747748148478
"Biotech_131-Celiac#FALSE"	6	1049	0.0753267269854948
"Biotech_097-Celiac#FALSE"	22	1047	0.0251000887013641
"Biotech_067-Celiac#FALSE"	21	1046	0.0288766805620738
"CD1086-Celiac#M"	25	1042	0.024665640904249
"CD1211-Celiac#M"	21	1041	0.026268641651316
"Biotech_090-Celiac#FALSE"	19	1039	0.0301745418639096
"Biotech_121-Healthy#FALSE"	7	1037	0.0503764877337867
"HC_35_BB-Healthy#NA"	24	1037	0.0262558233745189
"CD1129-Celiac#M"	NA	1036	0.0258160976825318
"CD1208-Celiac#FALSE"	NA	1036	0.0220425531914894
"HC_12_BB-Healthy#NA"	15	1035	0.0509701566039594
"Biotech_086-Healthy#FALSE"	23	1034	0.0241600074769849
"Biotech_111-Celiac#FALSE"	20	1034	0.0303599741617241
"CD1368-Celiac#NA"	23	1034	0.0243179680150517
"Biotech_096-Celiac#FALSE"	21	1032	0.0348731118845673
"Biotech_078-Healthy#FALSE"	15	1031	0.0572269094138544
"HC_13_BB-Healthy#NA"	16	1031	0.0510825942624981
"BC_12-Healthy#NA"	22	1028	0.0255575168435969
"BC_10-Healthy#NA"	NA	1027	0.0261789446851899
"CD1127-Celiac#M"	20	1026	0.0264276331040878
"CD1127-Celiac#M"	24	1026	0.0264276331040878
"HC_20_BB-Healthy#NA"	25	1026	0.021781589673913
"BC_11-Healthy#NA"	25	1025	0.0197331690506902
"Biotech_089-Healthy#FALSE"	20	1025	0.0318560417702635
"HC_31_BB-Healthy#NA"	21	1025	0.0326370757180157
"BC_17-Healthy#NA"	22	1023	0.0243050605844619
"Biotech_105-Healthy#FALSE"	13	1023	0.0622527840321305
"CD1115-Celiac#M"	20	1022	0.0300252658793114
"HC_33_BB-Healthy#NA"	12	1022	0.065596919127086
"Biotech_083-Celiac#FALSE"	7	1021	0.0480696798493409
"CD1268-Celiac#NA"	9	1021	0.0467276887871854
"CD1268-Celiac#NA"	16	1021	0.0467276887871854
"CD1362_HC-Healthy#NA"	24	1020	0.0230973030502027
"Biotech_089-Healthy#FALSE"	21	1019	0.0316695673794132
"HC_31_BB-Healthy#NA"	19	1019	0.0324460294211297
"BC_10-Healthy#NA"	20	1017	0.0259240377262299
"Biotech_067-Celiac#FALSE"	20	1017	0.0280760842558595
"Biotech_108-Healthy#M"	24	1017	0.0238497256226256
"Biotech_100-Celiac#FALSE"	21	1016	0.0340402720541428
"CD1076-Celiac#M"	NA	1016	0.0264266763772564
"CD1208-Celiac#FALSE"	25	1016	0.0216170212765957
"Biotech_089-Healthy#FALSE"	19	1014	0.0315141720537046
"CD1362_HC-Healthy#NA"	22	1014	0.0229614365616721
"Biotech_096-Celiac#FALSE"	20	1012	0.0341972763829284
"CD1115-Celiac#M"	24	1012	0.0297314765849932
"BC_16-Healthy#NA"	23	1011	0.0195774675161209
"Biotech_086-Healthy#FALSE"	22	1011	0.0236225991868779
"CD1071-Celiac#FALSE"	23	1010	0.0243508450466524
"HC_16_BB-Healthy#NA"	20	1010	0.027519686112095
"HC_16_BB-Healthy#NA"	24	1010	0.027519686112095
"Biotech_121-Healthy#FALSE"	16	1008	0.048967694923488
"CD1076-Celiac#M"	22	1007	0.0261925818030484
"BC_12-Healthy#NA"	NA	1006	0.0250105660940258
"Biotech_064-Celiac#FALSE"	23	1006	0.0293174797458763
"CD1071-Celiac#FALSE"	NA	1005	0.0242302963087976
"CD1076-Celiac#M"	24	1005	0.0261405607865578
"CD1212-Celiac#M"	24	1004	0.0259029927760578
"HC_15_BB-Healthy#NA"	17	1003	0.0408920417482061
"Biotech_107-Healthy#FALSE"	NA	998	0.0243610711060122
"Biotech_097-Celiac#FALSE"	23	997	0.0239014216191595
"HC_11_BB-Healthy#NA"	NA	997	0.0245826860961116
"HC_13_BB-Healthy#NA"	7	996	0.0493484615765743
"Biotech_087-Celiac#FALSE"	NA	993	0.0282326850904128
"CD1071-Celiac#FALSE"	24	993	0.0239409793379463
"HC_32_BB-Healthy#NA"	12	993	0.0646231940648184
"BC_16-Healthy#NA"	24	992	0.0192095428051355
"CD1127-Celiac#M"	23	992	0.0255518635860186
"Biotech_087-Celiac#FALSE"	20	991	0.0281758216763334
"Biotech_121-Healthy#FALSE"	10	989	0.0480446927374302
"CD1127-Celiac#M"	22	989	0.0254745898050125
"CD1113-Celiac#FALSE"	26	988	0.0162473277421477
"Biotech_097-Celiac#FALSE"	24	986	0.0236377148610745
"CD1081-Celiac#FALSE"	20	986	0.0323618222397269
"CD1129-Celiac#M"	22	986	0.0245701470221779
"Biotech_083-Celiac#FALSE"	9	985	0.0463747645951036
"CD1368-Celiac#NA"	22	985	0.0231655691439323
"Biotech_121-Healthy#FALSE"	9	983	0.0477532183628856
"CD0844-Celiac#FALSE"	25	981	0.0188937252031894
"CD1120-Celiac#FALSE"	21	981	0.029777804759592
"HC_35_BB-Healthy#NA"	22	981	0.0248379582742556
"HC_33_BB-Healthy#NA"	13	980	0.0629011553273428
"Biotech_078-Healthy#FALSE"	7	979	0.0543405861456483
"CD1115-Celiac#M"	22	979	0.0287619719137435
"HC_22_BB-Healthy#NA"	20	979	0.0295913432474912
"CD1212-Celiac#M"	22	978	0.0252321981424149
"Biotech_064-Celiac#FALSE"	22	977	0.0284723436498222
"Biotech_078-Healthy#FALSE"	14	977	0.0542295737122558
"Biotech_083-Celiac#FALSE"	10	977	0.0459981167608286
"Biotech_090-Celiac#FALSE"	21	977	0.0283739436006157
"Biotech_121-Healthy#FALSE"	8	977	0.047461743988341
"HC_10_BB-Healthy#NA"	26	975	0.0178899082568807
"Biotech_081-Celiac#FALSE"	20	974	0.0309216165592558
"Biotech_078-Healthy#FALSE"	11	973	0.0540075488454707
"Biotech_064-Celiac#FALSE"	24	972	0.0283266305298129
"Biotech_105-Healthy#FALSE"	11	972	0.0591492728047222
"CD1202-Celiac#FALSE"	NA	972	0.0203914657939455
"BC_12-Healthy#NA"	23	971	0.0241404171742535
"CD1212-Celiac#M"	23	971	0.0250515995872033
"Biotech_086-Healthy#FALSE"	25	969	0.0226412449179868
"CD1202-Celiac#FALSE"	25	969	0.0203285291711247
"BC_17-Healthy#NA"	23	967	0.0229745782846282
"Biotech_083-Celiac#FALSE"	8	965	0.0454331450094162
"Biotech_097-Celiac#FALSE"	NA	965	0.0231342746865486
"CD1368-Celiac#NA"	24	965	0.0226952022577611
"Biotech_045-Healthy#M"	20	964	0.0284030642309959
"CD1127-Celiac#M"	25	964	0.0248306416299616
"HC_15_BB-Healthy#NA"	18	964	0.0393020221787345
"CD1149-Celiac#FALSE"	12	962	0.0582924316790887
"BC_18-Healthy#NA"	26	959	0.0188779527559055
"Biotech_121-Healthy#FALSE"	5	957	0.0464901627398591
"HC_21_BB-Healthy#NA"	26	955	0.0159164013933101
"HC_32_BB-Healthy#NA"	13	955	0.0621502017441104
"Biotech_094-Celiac#M"	20	953	0.0308324436248342
"Biotech_065-Celiac#M"	25	952	0.0211729644374263
"Biotech_105-Healthy#FALSE"	6	952	0.0579322095782876
"CD1110-Celiac#FALSE"	27	948	0.0170807733193996
"Biotech_105-Healthy#FALSE"	14	946	0.0575670906103572
"Biotech_050-Healthy#M"	NA	942	0.0241606606991716
"CD1076-Celiac#M"	23	942	0.0245018987671019
"CD1211-Celiac#M"	20	940	0.0237200030280855
"HC_31_BB-Healthy#NA"	20	940	0.0299305865121314
"HC_35_BB-Healthy#NA"	23	940	0.0237998784687057
"HC_32_BB-Healthy#NA"	14	938	0.0610438630743199
"Biotech_111-Celiac#FALSE"	22	937	0.0275118914792413
"CD0497-Celiac#FALSE"	22	937	0.0224732575430518
"HC_13_BB-Healthy#NA"	8	934	0.0462765693900808
"Biotech_131-Celiac#FALSE"	7	930	0.0667815596725549
"HC_13_BB-Healthy#NA"	9	928	0.0459792895010653
"HC_33_BB-Healthy#NA"	14	926	0.0594351732991014
"Biotech_086-Healthy#FALSE"	NA	924	0.0215897939156035
"CD1125-Celiac#FALSE"	22	921	0.0233418658286236
"CD1129-Celiac#M"	23	920	0.0229254921505108
"Biotech_097-Celiac#FALSE"	25	918	0.0220075276292762
"BC_10-Healthy#NA"	23	916	0.0233494774407341
"Biotech_111-Celiac#FALSE"	23	914	0.0268365729050443
"HC_23_BB-Healthy#NA"	27	913	0.017340930674264
"Biotech_050-Healthy#M"	23	912	0.0233912129062043
"CD1149-Celiac#FALSE"	13	912	0.0552626795128159
"CD1368-Celiac#NA"	NA	912	0.0214487300094073
"Biotech_081-Celiac#FALSE"	23	911	0.0289215530651767
"HC_14_BB-Healthy#NA"	NA	910	0.024328948775532
"Biotech_092-Celiac#FALSE"	26	909	0.0198216271615168
"HC_11_BB-Healthy#NA"	26	909	0.0224129003624528
"Biotech_115-Healthy#M"	13	908	0.0624699002407981
"BC_17-Healthy#NA"	24	906	0.0215253029223093
"Biotech_050-Healthy#M"	22	906	0.0232373233476109
"HC_15_BB-Healthy#NA"	19	906	0.0369373776908023
"CD1125-Celiac#FALSE"	23	905	0.0229363611019591
"CD1363_HC-Healthy#NA"	19	904	0.0321616621602391
"Biotech_045-Healthy#M"	22	903	0.0266057748968768
"Biotech_064-Celiac#FALSE"	25	903	0.0263157894736842
"Biotech_115-Healthy#M"	12	903	0.0621259029927761
"Biotech_078-Healthy#FALSE"	5	902	0.0500666074600355
"Biotech_129-Celiac#FALSE"	20	902	0.0290892672858617
"HC_20_BB-Healthy#NA"	26	902	0.0191491168478261
"Biotech_110-Healthy#FALSE"	18	901	0.0357142857142857
"CD1115-Celiac#M"	23	901	0.0264704154180622
"HC_33_BB-Healthy#NA"	15	897	0.0575738125802311
